TIME;CO2;TEMPERATURE;HUMIDITY
2023-01-21T20:34:26+00:00;379;16,2;62,5029
2023-01-21T20:35:29+00:00;378;16,2;62,503
2023-01-21T20:36:32+00:00;385;16,2;62,5031
2023-01-21T20:37:35+00:00;379;16,2;62,5032
2023-01-21T20:38:38+00:00;379;16,2;62,5033
2023-01-21T20:39:41+00:00;379;16,2;62,5034
2023-01-21T20:40:44+00:00;379;16,2;62,5035
2023-01-21T20:41:46+00:00;379;16,3;62,5036
2023-01-21T20:42:49+00:00;386;16,2;62,5037
2023-01-21T20:43:52+00:00;379;16,1;62,5038
2023-01-21T20:44:55+00:00;379;16,1;62,5039
2023-01-21T20:45:58+00:00;386;16,1;62,504
2023-01-21T20:47:01+00:00;380;16,1;62,5041
2023-01-21T20:48:04+00:00;380;16,1;62,5042
2023-01-21T20:49:07+00:00;381;16,1;62,5043
2023-01-21T20:50:09+00:00;379;16,2;62,5044
2023-01-21T20:51:12+00:00;380;16,2;62,5045
2023-01-21T20:52:17+00:00;380;16,2;62,5046
2023-01-21T20:53:18+00:00;380;16,2;62,5047
2023-01-21T20:54:21+00:00;380;16,2;62,5048
2023-01-21T20:55:24+00:00;380;16,2;62,5049
2023-01-21T20:56:26+00:00;381;16,2;62,505
2023-01-21T20:57:29+00:00;388;16,2;62,5051
2023-01-21T20:58:32+00:00;388;16,2;62,5052
2023-01-21T20:59:35+00:00;388;16,2;62,5053
2023-01-21T21:00:38+00:00;354;16,2;62,5054
2023-01-21T21:01:41+00:00;352;16,2;62,5055
2023-01-21T21:02:43+00:00;355;16,1;62,5056
2023-01-21T21:03:46+00:00;355;16;62,5057
2023-01-21T21:04:49+00:00;363;15,9;62,5058
2023-01-21T21:05:52+00:00;357;15,7;62,5059
2023-01-21T21:06:54+00:00;358;15,7;62,506
2023-01-21T21:07:57+00:00;358;15,6;62,5061
2023-01-21T21:09:00+00:00;360;15,5;62,5062
2023-01-21T21:10:03+00:00;360;15,6;62,5063
2023-01-21T21:11:06+00:00;361;15,7;62,5064
2023-01-21T21:12:09+00:00;361;15,7;62,5065
2023-01-21T21:13:12+00:00;361;15,6;62,5066
2023-01-21T21:14:15+00:00;361;15,7;62,5067
2023-01-21T21:15:18+00:00;368;15,8;62,5068
2023-01-21T21:16:21+00:00;369;15,9;62,5069
2023-01-21T21:17:23+00:00;363;15,9;62,507
2023-01-21T21:18:26+00:00;364;15,9;62,5071
2023-01-21T21:19:29+00:00;363;16;62,5072
2023-01-21T21:20:32+00:00;370;15,9;62,5073
2023-01-21T21:21:35+00:00;363;15,8;62,5074
2023-01-21T21:22:38+00:00;370;15,8;62,5075
2023-01-21T21:23:41+00:00;364;15,7;62,5076
2023-01-21T21:24:44+00:00;364;15,6;62,5077
2023-01-21T21:25:46+00:00;364;15,6;62,5078
2023-01-21T21:26:49+00:00;364;15,6;62,5079
2023-01-21T21:27:52+00:00;365;15,5;62,508
2023-01-21T21:28:55+00:00;364;15,6;62,5081
2023-01-21T21:29:58+00:00;364;15,6;62,5082
2023-01-21T21:31:01+00:00;364;15,5;62,5083
2023-01-21T21:32:03+00:00;365;15,5;62,5084
2023-01-21T21:33:06+00:00;365;15,5;62,5085
2023-01-21T21:34:09+00:00;364;15,5;62,5086
2023-01-21T21:35:12+00:00;365;15,6;62,5087
2023-01-21T21:36:15+00:00;370;15,5;62,5088
2023-01-21T21:37:18+00:00;365;15,5;62,5089
2023-01-21T21:38:21+00:00;365;15,5;62,509
2023-01-21T21:39:23+00:00;365;15,5;62,5091
2023-01-21T21:40:26+00:00;366;15,5;62,5092
2023-01-21T21:41:29+00:00;366;15,5;62,5093
2023-01-21T21:42:32+00:00;365;15,5;62,5094
2023-01-21T21:43:35+00:00;366;15,5;62,5095
2023-01-21T21:44:37+00:00;366;15,6;62,5096
2023-01-21T21:45:40+00:00;366;15,7;62,5097
2023-01-21T21:46:43+00:00;373;15,7;62,5098
2023-01-21T21:47:46+00:00;366;15,8;62,5099
2023-01-21T21:48:49+00:00;367;15,7;62,51
2023-01-21T21:49:52+00:00;368;15,7;62,5101
2023-01-21T21:50:55+00:00;368;15,7;62,5102
2023-01-21T21:51:57+00:00;368;15,7;62,5103
2023-01-21T21:53:00+00:00;369;15,6;62,5104
2023-01-21T21:54:03+00:00;369;15,6;62,5105
2023-01-21T21:55:06+00:00;369;15,6;62,5106
2023-01-21T21:56:11+00:00;369;15,6;62,5107
2023-01-21T21:57:11+00:00;369;15,6;62,5108
2023-01-21T21:58:14+00:00;369;15,6;62,5109
2023-01-21T21:59:17+00:00;369;15,6;62,511
2023-01-21T22:00:19+00:00;369;15,5;62,5111
2023-01-21T22:01:22+00:00;370;15,5;62,5112
2023-01-21T22:02:25+00:00;369;15,6;62,5113
2023-01-21T22:03:28+00:00;370;15,5;62,5114
2023-01-21T22:04:31+00:00;370;15,5;62,5115
2023-01-21T22:05:34+00:00;370;15,5;62,5116
2023-01-21T22:06:37+00:00;370;15,5;62,5117
2023-01-21T22:07:39+00:00;372;15,5;62,5118
2023-01-21T22:08:42+00:00;372;15,5;62,5119
2023-01-21T22:09:45+00:00;372;15,5;62,512
2023-01-21T22:10:48+00:00;372;15,5;62,5121
2023-01-21T22:11:51+00:00;372;15,5;62,5122
2023-01-21T22:12:54+00:00;372;15,5;62,5123
2023-01-21T22:13:57+00:00;373;15,5;62,5124
2023-01-21T22:14:59+00:00;373;15,5;62,5125
2023-01-21T22:16:02+00:00;374;15,5;62,5126
2023-01-21T22:17:05+00:00;380;15,4;62,5127
2023-01-21T22:18:08+00:00;374;15,4;62,5128
2023-01-21T22:19:11+00:00;374;15,5;62,5129
2023-01-21T22:20:14+00:00;375;15,4;62,513
2023-01-21T22:21:17+00:00;375;15,5;62,5131
2023-01-21T22:22:20+00:00;376;15,5;62,5132
2023-01-21T22:23:22+00:00;376;15,5;62,5133
2023-01-21T22:24:25+00:00;375;15,5;62,5134
2023-01-21T22:25:28+00:00;376;15,4;62,5135
2023-01-21T22:26:31+00:00;376;15,4;62,5136
2023-01-21T22:27:34+00:00;382;15,4;62,5137
2023-01-21T22:28:37+00:00;376;15,4;62,5138
2023-01-21T22:29:40+00:00;375;15,4;62,5139
2023-01-21T22:30:43+00:00;381;15,4;62,514
2023-01-21T22:31:45+00:00;377;15,4;62,5141
2023-01-21T22:32:48+00:00;376;15,4;62,5142
2023-01-21T22:33:52+00:00;376;15,3;62,5143
2023-01-21T22:34:54+00:00;376;15,4;62,5144
2023-01-21T22:35:57+00:00;376;15,3;62,5145
2023-01-21T22:37:00+00:00;375;15,3;62,5146
2023-01-21T22:38:03+00:00;376;15,3;62,5147
2023-01-21T22:39:06+00:00;377;15,3;62,5148
2023-01-21T22:40:08+00:00;377;15,3;62,5149
2023-01-21T22:41:11+00:00;376;15,2;62,515
2023-01-21T22:42:14+00:00;377;15,3;62,5151
2023-01-21T22:43:17+00:00;376;15,3;62,5152
2023-01-21T22:44:20+00:00;377;15,2;62,5153
2023-01-21T22:45:23+00:00;377;15,2;62,5154
2023-01-21T22:46:25+00:00;377;14,9;62,5155
2023-01-21T22:47:28+00:00;377;14,9;62,5156
2023-01-21T22:48:31+00:00;379;14,9;62,5157
2023-01-21T22:49:33+00:00;379;14,9;62,5158
2023-01-21T22:50:36+00:00;386;14,8;62,5159
2023-01-21T22:51:39+00:00;379;14,8;62,516
2023-01-21T22:52:42+00:00;379;14,8;62,5161
2023-01-21T22:53:45+00:00;379;14,8;62,5162
2023-01-21T22:54:48+00:00;379;14,8;62,5163
2023-01-21T22:55:51+00:00;387;14,8;62,5164
2023-01-21T22:56:54+00:00;379;14,8;62,5165
2023-01-21T22:57:57+00:00;380;14,8;62,5166
2023-01-21T22:59:00+00:00;379;14,9;62,5167
2023-01-21T23:00:02+00:00;387;14,8;62,5168
2023-01-21T23:01:05+00:00;387;14,9;62,5169
2023-01-21T23:02:08+00:00;387;14,8;62,517
2023-01-21T23:03:11+00:00;380;14,9;62,5171
2023-01-21T23:04:14+00:00;380;14,8;62,5172
2023-01-21T23:05:16+00:00;380;14,9;62,5173
2023-01-21T23:06:19+00:00;387;14,9;62,5174
2023-01-21T23:07:22+00:00;380;14,9;62,5175
2023-01-21T23:08:25+00:00;381;14,9;62,5176
2023-01-21T23:09:28+00:00;381;14,9;62,5177
2023-01-21T23:10:31+00:00;381;14,9;62,5178
2023-01-21T23:51:13+00:00;381;14,9;62,5179
2023-01-21T23:52:16+00:00;381;14,9;62,518
2023-01-21T23:53:18+00:00;388;14,9;62,5181
2023-01-21T23:54:21+00:00;381;14,9;62,5182
2023-01-21T23:55:24+00:00;381;14,9;62,5183
2023-01-21T23:56:27+00:00;382;14,9;62,5184
2023-01-21T23:57:30+00:00;382;14,9;62,5185
2023-01-21T23:58:33+00:00;384;14,9;62,5186
2023-01-21T23:59:35+00:00;384;14,9;62,5187
2023-01-22T00:00:38+00:00;382;14,9;62,5188
2023-01-22T00:01:41+00:00;384;14,9;62,5189
2023-01-22T00:02:44+00:00;384;14,9;62,519
2023-01-22T00:03:47+00:00;384;14,9;62,5191
2023-01-22T00:04:50+00:00;384;14,9;62,5192
2023-01-22T00:05:53+00:00;390;14,9;62,5193
2023-01-22T00:06:56+00:00;385;14,9;62,5194
2023-01-22T00:07:59+00:00;390;14,9;62,5195
2023-01-22T00:09:02+00:00;386;14,9;62,5196
2023-01-22T00:10:04+00:00;385;14,9;62,5197
2023-01-22T00:11:07+00:00;385;15;62,5198
2023-01-22T00:12:10+00:00;392;14,9;62,5199
2023-01-22T00:13:13+00:00;386;15;62,52
2023-01-22T00:14:16+00:00;386;14,9;62,5201
2023-01-22T00:15:19+00:00;386;14,9;62,5202
2023-01-22T00:16:21+00:00;391;15;62,5203
2023-01-22T00:17:24+00:00;387;14,9;62,5204
2023-01-22T00:18:27+00:00;386;14,9;62,5205
2023-01-22T00:19:30+00:00;387;14,9;62,5206
2023-01-22T00:21:40+00:00;392;14,9;62,5207
2023-01-22T00:23:51+00:00;387;14,9;62,5208
2023-01-22T00:24:54+00:00;393;14,9;62,5209
2023-01-22T00:25:57+00:00;393;14,9;62,521
2023-01-22T00:27:00+00:00;388;14,9;62,5211
2023-01-22T00:28:03+00:00;387;14,8;62,5212
2023-01-22T00:29:05+00:00;388;14,9;62,5213
2023-01-22T00:30:08+00:00;394;14,9;62,5214
2023-01-22T00:31:11+00:00;396;14,9;62,5215
2023-01-22T00:32:14+00:00;388;14,8;62,5216
2023-01-22T00:33:16+00:00;388;14,8;62,5217
2023-01-22T00:34:19+00:00;394;14,8;62,5218
2023-01-22T00:35:22+00:00;396;14,8;62,5219
2023-01-22T00:36:25+00:00;388;14,8;62,522
2023-01-22T00:37:28+00:00;388;14,9;62,5221
2023-01-22T00:38:31+00:00;388;14,8;62,5222
2023-01-22T00:39:34+00:00;389;14,8;62,5223
2023-01-22T00:40:37+00:00;388;14,8;62,5224
2023-01-22T00:41:40+00:00;389;14,8;62,5225
2023-01-22T00:42:42+00:00;389;14,8;62,5226
2023-01-22T00:43:45+00:00;390;14,8;62,5227
2023-01-22T00:44:48+00:00;389;14,8;62,5228
2023-01-22T00:45:51+00:00;389;14,8;62,5229
2023-01-22T00:49:09+00:00;389;14,9;62,523
2023-01-22T00:50:12+00:00;389;14,8;62,5231
2023-01-22T00:51:15+00:00;389;14,8;62,5232
2023-01-22T00:52:18+00:00;390;14,8;62,5233
2023-01-22T00:53:20+00:00;398;14,8;62,5234
2023-01-22T00:54:23+00:00;390;14,8;62,5235
2023-01-22T00:55:26+00:00;390;14,8;62,5236
2023-01-22T00:56:29+00:00;391;14,8;62,5237
2023-01-22T00:57:32+00:00;391;14,8;62,5238
2023-01-22T00:58:35+00:00;391;14,8;62,5239
2023-01-22T00:59:37+00:00;391;14,8;62,524
2023-01-22T01:00:40+00:00;398;14,8;62,5241
2023-01-22T01:01:43+00:00;391;14,8;62,5242
2023-01-22T01:02:46+00:00;391;14,8;62,5243
2023-01-22T01:04:57+00:00;399;14,8;62,5244
2023-01-22T01:05:59+00:00;399;14,8;62,5245
2023-01-22T01:07:02+00:00;391;14,8;62,5246
2023-01-22T01:08:05+00:00;391;14,8;62,5247
2023-01-22T01:09:08+00:00;391;14,8;62,5248
2023-01-22T01:10:11+00:00;399;14,8;62,5249
2023-01-22T01:11:14+00:00;399;14,8;62,525
2023-01-22T01:12:17+00:00;392;14,8;62,5251
2023-01-22T01:13:19+00:00;391;14,8;62,5252
2023-01-22T01:14:22+00:00;392;14,8;62,5253
2023-01-22T01:15:25+00:00;392;14,8;62,5254
2023-01-22T01:16:28+00:00;392;14,8;62,5255
2023-01-22T01:17:31+00:00;392;14,8;62,5256
2023-01-22T01:18:33+00:00;392;14,8;62,5257
2023-01-22T01:19:36+00:00;399;14,8;62,5258
2023-01-22T01:20:39+00:00;392;14,8;62,5259
2023-01-22T01:21:42+00:00;392;14,8;62,526
2023-01-22T01:22:45+00:00;392;14,8;62,5261
2023-01-22T01:23:47+00:00;400;14,8;62,5262
2023-01-22T01:24:50+00:00;392;14,8;62,5263
2023-01-22T01:25:53+00:00;392;14,8;62,5264
2023-01-22T01:26:56+00:00;400;14,8;62,5265
2023-01-22T01:27:59+00:00;392;14,8;62,5266
2023-01-22T01:29:02+00:00;393;14,8;62,5267
2023-01-22T01:30:04+00:00;394;14,8;62,5268
2023-01-22T01:31:07+00:00;393;14,8;62,5269
2023-01-22T01:32:10+00:00;393;14,8;62,527
2023-01-22T01:33:13+00:00;400;14,7;62,5271
2023-01-22T01:34:16+00:00;394;14,7;62,5272
2023-01-22T01:35:19+00:00;392;14,7;62,5273
2023-01-22T01:37:29+00:00;401;14,7;62,5274
2023-01-22T01:38:32+00:00;394;14,7;62,5275
2023-01-22T01:40:43+00:00;394;14,7;62,5276
2023-01-22T01:41:46+00:00;394;14,7;62,5277
2023-01-22T01:42:48+00:00;394;14,7;62,5278
2023-01-22T01:43:51+00:00;394;14,7;62,5279
2023-01-22T01:44:54+00:00;394;14,6;62,528
2023-01-22T01:45:57+00:00;394;14,7;62,5281
2023-01-22T01:47:00+00:00;394;14,7;62,5282
2023-01-22T01:48:03+00:00;394;14,7;62,5283
2023-01-22T01:49:05+00:00;394;14,7;62,5284
2023-01-22T01:50:08+00:00;394;14,7;62,5285
2023-01-22T01:51:11+00:00;396;14,7;62,5286
2023-01-22T01:52:14+00:00;401;14,7;62,5287
2023-01-22T01:53:17+00:00;396;14,6;62,5288
2023-01-22T01:54:20+00:00;396;14,6;62,5289
2023-01-22T01:55:23+00:00;396;14,7;62,529
2023-01-22T01:56:26+00:00;402;14,7;62,5291
2023-01-22T01:57:28+00:00;396;14,7;62,5292
2023-01-22T01:58:31+00:00;396;14,6;62,5293
2023-01-22T01:59:34+00:00;397;14,7;62,5294
2023-01-22T02:00:37+00:00;397;14,7;62,5295
2023-01-22T02:01:40+00:00;396;14,7;62,5296
2023-01-22T02:02:43+00:00;397;14,6;62,5297
2023-01-22T02:03:45+00:00;397;14,6;62,5298
2023-01-22T02:04:48+00:00;398;14,6;62,5299
2023-01-22T02:05:51+00:00;397;14,7;62,53
2023-01-22T02:06:54+00:00;397;14,7;62,5301
2023-01-22T02:07:57+00:00;403;14,7;62,5302
2023-01-22T02:09:00+00:00;397;14,6;62,5303
2023-01-22T02:10:02+00:00;397;14,6;62,5304
2023-01-22T02:11:05+00:00;397;14,7;62,5305
2023-01-22T02:12:08+00:00;403;14,6;62,5306
2023-01-22T02:13:11+00:00;397;14,6;62,5307
2023-01-22T02:14:14+00:00;398;14,6;62,5308
2023-01-22T02:15:17+00:00;398;14,6;62,5309
2023-01-22T02:16:20+00:00;397;14,6;62,531
2023-01-22T02:17:23+00:00;398;14,6;62,5311
2023-01-22T02:18:25+00:00;404;14,6;62,5312
2023-01-22T02:19:28+00:00;398;14,6;62,5313
2023-01-22T02:20:31+00:00;398;14,6;62,5314
2023-01-22T02:21:34+00:00;403;14,6;62,5315
2023-01-22T02:22:37+00:00;398;14,6;62,5316
2023-01-22T02:23:40+00:00;398;14,6;62,5317
2023-01-22T02:24:43+00:00;398;14,6;62,5318
2023-01-22T02:25:45+00:00;398;14,6;62,5319
2023-01-22T02:26:48+00:00;399;14,6;62,532
2023-01-22T02:27:51+00:00;398;14,6;62,5321
2023-01-22T02:28:54+00:00;399;14,6;62,5322
2023-01-22T02:29:57+00:00;398;14,6;62,5323
2023-01-22T02:31:00+00:00;399;14,6;62,5324
2023-01-22T02:32:03+00:00;399;14,6;62,5325
2023-01-22T02:33:06+00:00;399;14,6;62,5326
2023-01-22T02:34:08+00:00;399;14,6;62,5327
2023-01-22T02:35:11+00:00;404;14,6;62,5328
2023-01-22T02:36:14+00:00;399;14,6;62,5329
2023-01-22T02:37:17+00:00;399;14,7;62,533
2023-01-22T02:38:20+00:00;399;14,6;62,5331
2023-01-22T02:39:23+00:00;399;14,6;62,5332
2023-01-22T02:40:26+00:00;399;14,6;62,5333
2023-01-22T02:41:28+00:00;398;14,6;62,5334
2023-01-22T02:42:31+00:00;399;14,6;62,5335
2023-01-22T02:43:34+00:00;405;14,6;62,5336
2023-01-22T02:44:37+00:00;399;14,6;62,5337
2023-01-22T02:45:40+00:00;405;14,6;62,5338
2023-01-22T02:46:43+00:00;405;14,6;62,5339
2023-01-22T02:47:46+00:00;399;14,6;62,534
2023-01-22T02:48:48+00:00;399;14,6;62,5341
2023-01-22T02:49:51+00:00;399;14,6;62,5342
2023-01-22T02:50:54+00:00;405;14,6;62,5343
2023-01-22T02:51:57+00:00;399;14,6;62,5344
2023-01-22T02:52:59+00:00;400;14,6;62,5345
2023-01-22T02:54:02+00:00;399;14,6;62,5346
2023-01-22T02:55:05+00:00;405;14,5;62,5347
2023-01-22T02:56:08+00:00;400;14,5;62,5348
2023-01-22T02:57:11+00:00;400;14,5;62,5349
2023-01-22T02:58:14+00:00;399;14,5;62,535
2023-01-22T02:59:17+00:00;405;14,5;62,5351
2023-01-22T03:00:20+00:00;399;14,5;62,5352
2023-01-22T03:01:23+00:00;399;14,5;62,5353
2023-01-22T03:02:26+00:00;405;14,5;62,5354
2023-01-22T03:03:29+00:00;399;14,5;62,5355
2023-01-22T03:04:31+00:00;399;14,5;62,5356
2023-01-22T03:05:34+00:00;399;14,5;62,5357
2023-01-22T03:06:37+00:00;405;14,5;62,5358
2023-01-22T03:07:40+00:00;399;14,5;62,5359
2023-01-22T03:08:43+00:00;399;14,5;62,536
2023-01-22T03:09:45+00:00;399;14,5;62,5361
2023-01-22T03:10:48+00:00;400;14,5;62,5362
2023-01-22T03:11:52+00:00;405;14,5;62,5363
2023-01-22T03:12:54+00:00;400;14,5;62,5364
2023-01-22T03:13:57+00:00;400;14,5;62,5365
2023-01-22T03:15:00+00:00;399;14,5;62,5366
2023-01-22T03:16:03+00:00;400;14,5;62,5367
2023-01-22T03:17:05+00:00;399;14,5;62,5368
2023-01-22T03:18:08+00:00;406;14,5;62,5369
2023-01-22T03:19:11+00:00;400;14,5;62,537
2023-01-22T03:20:14+00:00;406;14,5;62,5371
2023-01-22T03:21:17+00:00;399;14,5;62,5372
2023-01-22T03:22:20+00:00;405;14,5;62,5373
2023-01-22T03:23:22+00:00;399;14,5;62,5374
2023-01-22T03:24:25+00:00;399;14,5;62,5375
2023-01-22T03:25:28+00:00;406;14,5;62,5376
2023-01-22T03:26:31+00:00;400;14,5;62,5377
2023-01-22T03:27:34+00:00;400;14,5;62,5378
2023-01-22T03:28:37+00:00;400;14,5;62,5379
2023-01-22T03:29:40+00:00;400;14,5;62,538
2023-01-22T03:30:43+00:00;400;14,5;62,5381
2023-01-22T03:31:45+00:00;406;14,5;62,5382
2023-01-22T03:32:48+00:00;400;14,5;62,5383
2023-01-22T03:33:51+00:00;408;14,5;62,5384
2023-01-22T03:34:54+00:00;401;14,5;62,5385
2023-01-22T03:35:57+00:00;401;14,5;62,5386
2023-01-22T03:37:00+00:00;406;14,5;62,5387
2023-01-22T03:38:03+00:00;401;14,5;62,5388
2023-01-22T03:39:05+00:00;408;14,4;62,5389
2023-01-22T03:40:08+00:00;401;14,5;62,539
2023-01-22T03:41:11+00:00;401;14,5;62,5391
2023-01-22T03:42:14+00:00;400;14,4;62,5392
2023-01-22T03:43:17+00:00;401;14,5;62,5393
2023-01-22T03:44:20+00:00;401;14,4;62,5394
2023-01-22T03:45:23+00:00;401;14,4;62,5395
2023-01-22T03:46:25+00:00;408;14,4;62,5396
2023-01-22T03:47:28+00:00;408;14,4;62,5397
2023-01-22T03:49:39+00:00;402;14,4;62,5398
2023-01-22T03:50:41+00:00;401;14,4;62,5399
2023-01-22T03:51:44+00:00;401;14,4;62,54
2023-01-22T03:52:47+00:00;408;14,4;62,5401
2023-01-22T03:53:50+00:00;408;14,4;62,5402
2023-01-22T03:54:53+00:00;401;14,4;62,5403
2023-01-22T03:55:55+00:00;401;14,4;62,5404
2023-01-22T03:56:59+00:00;408;14,4;62,5405
2023-01-22T03:58:01+00:00;409;14,4;62,5406
2023-01-22T03:59:06+00:00;401;14,4;62,5407
2023-01-22T04:00:10+00:00;402;14,4;62,5408
2023-01-22T04:01:10+00:00;408;14,4;62,5409
2023-01-22T04:02:13+00:00;401;14,4;62,541
2023-01-22T04:03:15+00:00;402;14,4;62,5411
2023-01-22T04:04:18+00:00;401;14,4;62,5412
2023-01-22T04:05:21+00:00;402;14,4;62,5413
2023-01-22T04:06:24+00:00;402;14,4;62,5414
2023-01-22T04:07:27+00:00;402;14,4;62,5415
2023-01-22T04:08:30+00:00;402;14,4;62,5416
2023-01-22T04:09:33+00:00;409;14,4;62,5417
2023-01-22T04:10:36+00:00;402;14,4;62,5418
2023-01-22T04:11:38+00:00;402;14,4;62,5419
2023-01-22T04:12:41+00:00;409;14,4;62,542
2023-01-22T04:13:44+00:00;402;14,4;62,5421
2023-01-22T04:14:47+00:00;402;14,4;62,5422
2023-01-22T04:15:50+00:00;402;14,4;62,5423
2023-01-22T04:16:52+00:00;402;14,4;62,5424
2023-01-22T04:17:56+00:00;402;14,4;62,5425
2023-01-22T04:18:59+00:00;402;14,3;62,5426
2023-01-22T04:20:01+00:00;401;14,4;62,5427
2023-01-22T04:21:04+00:00;401;14,4;62,5428
2023-01-22T04:22:07+00:00;402;14,4;62,5429
2023-01-22T04:23:10+00:00;402;14,4;62,543
2023-01-22T04:24:12+00:00;402;14,4;62,5431
2023-01-22T04:25:15+00:00;402;14,4;62,5432
2023-01-22T04:26:18+00:00;409;14,4;62,5433
2023-01-22T04:27:21+00:00;402;14,4;62,5434
2023-01-22T04:28:24+00:00;401;14,4;62,5435
2023-01-22T04:29:27+00:00;402;14,4;62,5436
2023-01-22T04:30:30+00:00;402;14,4;62,5437
2023-01-22T04:31:33+00:00;402;14,4;62,5438
2023-01-22T04:32:35+00:00;402;14,4;62,5439
2023-01-22T04:33:38+00:00;403;14,4;62,544
2023-01-22T04:34:42+00:00;402;14,4;62,5441
2023-01-22T04:35:44+00:00;403;14,4;62,5442
2023-01-22T04:36:47+00:00;402;14,4;62,5443
2023-01-22T04:37:50+00:00;409;14,4;62,5444
2023-01-22T04:38:53+00:00;402;14,4;62,5445
2023-01-22T04:39:55+00:00;402;14,4;62,5446
2023-01-22T04:40:58+00:00;402;14,4;62,5447
2023-01-22T04:42:01+00:00;403;14,4;62,5448
2023-01-22T04:43:04+00:00;402;14,4;62,5449
2023-01-22T04:45:15+00:00;403;14,4;62,545
2023-01-22T04:47:26+00:00;403;14,4;62,5451
2023-01-22T04:48:28+00:00;403;14,5;62,5452
2023-01-22T04:49:31+00:00;404;14,5;62,5453
2023-01-22T04:50:34+00:00;405;14,5;62,5454
2023-01-22T04:51:37+00:00;406;14,4;62,5455
2023-01-22T04:52:39+00:00;405;14,5;62,5456
2023-01-22T04:53:42+00:00;406;14,4;62,5457
2023-01-22T04:54:45+00:00;413;14,5;62,5458
2023-01-22T04:55:48+00:00;413;14,5;62,5459
2023-01-22T04:56:51+00:00;414;14,5;62,546
2023-01-22T04:57:53+00:00;406;14,4;62,5461
2023-01-22T04:58:56+00:00;409;14,4;62,5462
2023-01-22T04:59:59+00:00;410;14,5;62,5463
2023-01-22T05:01:02+00:00;406;14,5;62,5464
2023-01-22T05:02:05+00:00;413;14,5;62,5465
2023-01-22T05:03:07+00:00;412;14,5;62,5466
2023-01-22T05:05:18+00:00;406;14,4;62,5467
2023-01-22T05:06:21+00:00;406;14,5;62,5468
2023-01-22T05:07:24+00:00;413;14,5;62,5469
2023-01-22T05:08:26+00:00;413;14,5;62,547
2023-01-22T05:09:29+00:00;406;14,5;62,5471
2023-01-22T05:10:32+00:00;406;14,5;62,5472
2023-01-22T05:11:35+00:00;406;14,5;62,5473
2023-01-22T05:12:38+00:00;406;14,6;62,5474
2023-01-22T05:13:41+00:00;414;14,6;62,5475
2023-01-22T05:14:44+00:00;415;14,6;62,5476
2023-01-22T05:15:46+00:00;409;14,6;62,5477
2023-01-22T05:16:49+00:00;420;14,6;62,5478
2023-01-22T05:17:52+00:00;415;14,6;62,5479
2023-01-22T05:18:55+00:00;409;14,6;62,548
2023-01-22T05:19:58+00:00;409;14,6;62,5481
2023-01-22T05:21:00+00:00;415;14,4;62,5482
2023-01-22T05:22:03+00:00;409;14,4;62,5483
2023-01-22T05:23:06+00:00;415;14,5;62,5484
2023-01-22T05:24:09+00:00;408;14,5;62,5485
2023-01-22T05:25:12+00:00;409;14,4;62,5486
2023-01-22T05:26:15+00:00;409;14,5;62,5487
2023-01-22T05:27:18+00:00;408;14,4;62,5488
2023-01-22T05:29:28+00:00;406;14,4;62,5489
2023-01-22T05:30:31+00:00;408;14,4;62,549
2023-01-22T05:31:34+00:00;412;14,5;62,5491
2023-01-22T05:32:36+00:00;406;14,5;62,5492
2023-01-22T05:33:39+00:00;405;14,6;62,5493
2023-01-22T05:34:42+00:00;406;14,6;62,5494
2023-01-22T05:35:45+00:00;413;14,6;62,5495
2023-01-22T05:36:48+00:00;406;14,6;62,5496
2023-01-22T05:37:51+00:00;405;14,6;62,5497
2023-01-22T05:38:53+00:00;404;14,6;62,5498
2023-01-22T05:39:56+00:00;404;14,7;62,5499
2023-01-22T05:40:59+00:00;404;14,7;62,55
2023-01-22T05:42:02+00:00;406;14,7;62,5501
2023-01-22T05:43:05+00:00;403;14,7;62,5502
2023-01-22T05:44:07+00:00;405;14,7;62,5503
2023-01-22T05:45:10+00:00;405;14,7;62,5504
2023-01-22T05:46:13+00:00;404;14,7;62,5505
2023-01-22T05:47:16+00:00;401;14,7;62,5506
2023-01-22T05:48:18+00:00;398;14,7;62,5507
2023-01-22T05:49:21+00:00;397;14,7;62,5508
2023-01-22T05:50:26+00:00;402;14,7;62,5509
2023-01-22T05:51:27+00:00;397;14,7;62,551
2023-01-22T05:52:30+00:00;396;14,7;62,5511
2023-01-22T05:53:32+00:00;394;14,7;62,5512
2023-01-22T05:54:35+00:00;396;14,6;62,5513
2023-01-22T05:55:38+00:00;401;14,6;62,5514
2023-01-22T05:56:41+00:00;393;14,5;62,5515
2023-01-22T05:57:44+00:00;393;14,5;62,5516
2023-01-22T05:59:54+00:00;397;14,5;62,5517
2023-01-22T06:00:57+00:00;398;14,4;62,5518
2023-01-22T06:02:00+00:00;397;14,4;62,5519
2023-01-22T06:03:03+00:00;404;14,4;62,552
2023-01-22T06:04:06+00:00;404;14,5;62,5521
2023-01-22T06:05:09+00:00;400;14,5;62,5522
2023-01-22T06:06:11+00:00;405;14,6;62,5523
2023-01-22T06:07:14+00:00;408;14,6;62,5524
2023-01-22T06:08:17+00:00;403;14,6;62,5525
2023-01-22T06:09:20+00:00;404;14,6;62,5526
2023-01-22T06:10:23+00:00;404;14,6;62,5527
2023-01-22T06:11:25+00:00;399;14,6;62,5528
2023-01-22T06:13:36+00:00;401;14,6;62,5529
